Time: 2025/01/27 14:02:32
Temp (K), Mag (T), Start Mhz, Stop Mhz, Step Mhz, Cnt
0.000000E+0, 8.619282E-1, 3.000000E-1, 8.500000E+3, 8.499700E+3, 2001
S11,S21,S12,S22
3.330139E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.437540E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.321638E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.997480E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.708382E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.582078E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.642980E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.903532E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.334440E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.865227E-2,0.000000E+0,0.000000E+0,0.000000E+0
4.347132E-2,0.000000E+0,0.000000E+0,0.000000E+0
4.575460E-2,0.000000E+0,0.000000E+0,0.000000E+0
4.511044E-2,0.000000E+0,0.000000E+0,0.000000E+0
4.018452E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.198475E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.240291E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.435061E-2,0.000000E+0,0.000000E+0,0.000000E+0
8.991400E-3,0.000000E+0,0.000000E+0,0.000000E+0
6.150136E-3,0.000000E+0,0.000000E+0,0.000000E+0
7.497742E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.106594E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.397080E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.625388E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.589015E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.261634E-2,0.000000E+0,0.000000E+0,0.000000E+0
8.260773E-3,0.000000E+0,0.000000E+0,0.000000E+0
5.137052E-3,0.000000E+0,0.000000E+0,0.000000E+0
3.300319E-3,0.000000E+0,0.000000E+0,0.000000E+0
2.621433E-3,0.000000E+0,0.000000E+0,0.000000E+0
2.396209E-3,0.000000E+0,0.000000E+0,0.000000E+0
4.008553E-3,0.000000E+0,0.000000E+0,0.000000E+0
7.544949E-3,0.000000E+0,0.000000E+0,0.000000E+0
1.223571E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.717573E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.204523E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.346890E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.077154E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.519815E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.639947E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.546859E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.543397E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.108991E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.741367E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.007055E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.590108E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.289714E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.718952E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.652888E-2,0.000000E+0,0.000000E+0,0.000000E+0
3.176404E-2,0.000000E+0,0.000000E+0,0.000000E+0
2.392450E-2,0.000000E+0,0.000000E+0,0.000000E+0
1.596761E-2,0.000000E+0,0.000000E+0,0.000000E+0
9.403330E-3,0.000000E+0,0.000000E+0,0.000000E+0
6.461729E-3,0.000000E+0,0.000000E+0,0.000000E+0
5.860909E-3,0.000000E+0,0.000000E+0,0.000000E+0
